zipcode,r_a,e_a,p_t_a,p_u_a,high_demand,n_t_a,n_u_a,is_desert,is_under5_desert
14091,0.3875,55040.32258064516,241.8,68,True,8.0,0.0,True,True
14092,0.5645314578977381,75968.01346801347,272.6,162,False,177.0,136.0,False,False
14094,0.5037573058725299,62445.73796369377,499.4,139,False,1314.0,650.0,False,False
14098,0.4513668150031786,59683.098591549286,8.0,0,True,0.0,0.0,True,False
14101,0.4395008138903961,53703.70370370371,79.0,41,True,0.0,0.0,True,True
14102,0.4233870967741935,77579.36507936507,0.0,0,False,0.0,0.0,True,False
14103,0.4609106927571177,53898.39034205231,324.0,103,True,250.0,135.0,False,False
14105,0.4270670826833073,60216.89497716895,123.2,72,False,8.0,0.0,True,True
14108,0.5434163024890747,61363.63636363636,0.0,0,False,46.0,0.0,False,False
14111,0.492063492063492,64193.54838709677,53.4,10,False,16.0,0.0,True,True
14113,0.5539358600583091,67105.26315789473,218.6,131,False,0.0,0.0,True,True
14120,0.516503805106498,66030.95030514385,553.0,228,False,968.0,584.0,False,False
14125,0.4776536312849162,59137.42690058479,1547.4,501,True,0.0,0.0,True,True
14127,0.5360172256296489,87933.65794278758,460.8,225,False,1041.0,827.0,False,False
14129,0.4769230769230769,57258.06451612903,19.0,16,True,0.0,0.0,True,True
14131,0.4998070243149363,66216.21621621621,342.4,143,False,210.0,150.0,False,False
14132,0.4440125579309313,66792.9292929293,7678.4,2668,False,101.0,51.0,True,True
14134,0.99,54166.66666666666,5440.2,2250,True,0.0,0.0,True,True
14136,0.4529480671612651,58189.6551724138,6413.6,2615,True,16.0,0.0,True,True
14138,0.4291845493562232,54062.5,0.0,0,True,66.0,26.0,False,False
14139,0.5689488910318226,76165.25423728814,5044.2,2734,False,0.0,0.0,True,True
14141,0.505872931126535,64281.002638522434,1058.2,199,False,465.0,402.0,False,False
14143,0.6238185255198487,66666.66666666667,388.8,120,True,0.0,0.0,True,True
14145,0.6467661691542289,69391.02564102564,129.2,41,True,32.0,0.0,True,True
14150,0.5241702045542261,60239.30050621261,277.6,117,False,1493.0,990.0,False,False
14167,0.412647374062165,65259.74025974026,95.2,29,False,0.0,0.0,True,True
14170,0.5488079172289698,79610.65573770492,337.0,94,False,0.0,0.0,True,True
14171,0.5919003115264797,60394.73684210526,342.6,147,False,40.0,20.0,True,True
14172,0.507926237463604,68391.71974522293,56.0,23,False,16.0,0.0,True,True
14174,0.5107055107055107,75816.15120274914,36.0,12,False,214.0,164.0,False,False
14201,0.3858036916739285,45302.87474332649,127.0,53,True,596.0,282.0,False,False
14202,0.4885371179039301,73044.69273743016,1191.6,453,False,253.0,75.0,True,True
14203,0.4351464435146444,59975.96153846154,277.6,99,True,230.0,210.0,False,False
14204,0.4643882076702322,39009.83146067416,1613.8,611,True,410.0,76.0,True,True
14206,0.4312804934180245,42796.157950907145,479.79999999999995,209,True,308.0,162.0,False,False
14207,0.3980699638118214,35948.19159335288,161.0,92,True,830.0,369.0,False,False
14208,0.3358714043993231,34225.44080604534,366.2,96,True,467.0,156.0,False,False
14209,0.398755330183243,63258.670520231215,4.0,4,False,542.0,292.0,False,False
14210,0.4095696268365622,42083.333333333336,443.0,222,True,824.0,523.0,False,False
14211,0.3831338276104875,31364.864864864867,165.2,58,True,544.0,142.0,False,False
14212,0.3527641970665663,34781.44989339019,305.2,127,True,290.0,217.0,False,False
14213,0.4015846538782318,40939.77154724819,92.6,47,True,478.0,176.0,False,False
14214,0.3473070139736806,57991.53645833333,158.39999999999998,27,True,621.0,277.0,False,False
14215,0.3887367824773414,37454.46265938069,0.0,0,True,1033.0,269.0,False,False
14216,0.457745012287059,65150.13648771611,81.6,22,False,338.0,195.0,False,False
14217,0.5082675275947821,62811.15879828326,620.4,157,False,401.0,334.0,False,False
14218,0.4217615590370653,48117.21404303512,234.2,81,True,636.0,432.0,False,False
14219,0.5472636815920398,57428.45117845118,50.0,17,True,179.0,81.0,False,False
14220,0.4869179971579035,55461.37339055795,894.4,469,True,407.0,268.0,True,True
14221,0.5086188165423337,86957.10217159131,74.39999999999999,0,False,2314.0,1153.0,False,False
14222,0.3766514227642276,74262.22596964586,0.0,0,False,201.0,201.0,False,False
14223,0.5435459478694067,66673.48608837971,26.0,10,False,427.0,265.0,False,False
14224,0.5392072646950546,68565.08875739646,0.0,0,False,763.0,594.0,False,False
14225,0.5228547103895722,53712.801796743406,1173.6,605,True,755.0,460.0,False,False
14226,0.5018276227240119,74149.08100748809,36.0,27,False,1002.0,529.0,False,False
14227,0.5583946739181396,59225.44080604534,0.0,0,True,421.0,339.0,False,False
14228,0.413371675053918,68103.86473429951,327.8,100,False,794.0,572.0,False,False
14301,0.3942062381696979,36560.54279749478,11.4,0,True,338.0,170.0,False,False
14303,0.3815554473128754,36489.36170212766,245.0,50,True,111.0,10.0,True,True
14304,0.5230564691064307,57658.86287625418,0.0,0,True,867.0,451.0,False,False
14305,0.4305931948208371,46783.21678321678,203.4,65,True,590.0,49.0,False,False
14411,0.4346446700507614,53375.912408759126,2.4,0,True,140.0,88.0,False,False
14414,0.5056759545923633,68513.1195335277,464.8,185,False,131.0,66.0,True,True
14416,0.4921052631578947,65240.64171122995,432.0,140,False,80.0,36.0,True,True
14418,0.4895738893925657,64120.370370370365,607.8,205,False,0.0,0.0,True,True
14420,0.4256705941338681,63501.177856301525,786.8,242,False,454.0,311.0,False,False
14422,0.6125921724333523,64814.81481481481,324.2,81,True,0.0,0.0,True,True
14423,0.4667753770892784,67521.83406113538,43.4,19,False,116.0,44.0,False,False
14424,0.4999650129452103,71509.79706088174,369.4,147,False,342.0,120.0,False,False
14425,0.511324899628816,70296.29629629629,268.6,94,False,48.0,0.0,True,True
14427,0.5171411969785009,59410.11235955056,2219.0,627,True,0.0,0.0,True,True
14432,0.4692028985507246,60328.185328185325,40.4,12,False,321.0,154.0,False,False
14433,0.4595545134818288,55548.4693877551,125.0,26,True,33.0,17.0,True,True
14437,0.4766579406631762,58981.6933638444,32.8,0,True,378.0,24.0,False,False
14445,0.5111197815060476,54675.572519083966,506.8,128,True,0.0,0.0,True,True
14450,0.51088621698157,86835.52930486143,509.79999999999995,199,False,881.0,377.0,False,False
14456,0.4354415033340069,58323.66589327146,2650.6,811,True,389.0,14.0,True,True
14464,0.5213341346153846,59438.04034582133,37.2,22,True,43.0,28.0,False,False
14468,0.5199830382699036,74388.37920489296,45.8,6,False,292.0,141.0,False,False
14470,0.4899399007055134,57866.66666666667,410.0,201,True,135.0,80.0,True,True
14472,0.48582995951417,91385.13513513516,40.4,4,False,0.0,0.0,True,True
14476,0.4185290532303941,63713.59223300971,8.4,0,False,116.0,16.0,False,False
14477,0.4366028708133971,62328.76712328768,1795.4,673,False,0.0,0.0,True,True
14478,0.3287070854638422,82500.0,0.0,0,False,0.0,0.0,True,False
14481,0.4845070422535211,60465.11627906977,186.0,92,False,8.0,0.0,True,True
14486,0.6666666666666666,65441.17647058824,327.4,119,True,8.0,0.0,True,True
14505,0.5187908496732027,64074.8031496063,223.4,66,False,148.0,0.0,False,True
14510,0.4667224780242779,52578.47533632288,86.2,23,True,310.0,290.0,False,False
14516,0.4271457085828343,61682.2429906542,0.0,0,False,0.0,0.0,True,False
14521,0.368389780154486,57056.45161290322,237.4,121,True,8.0,0.0,True,True
14525,0.5086750788643533,65213.17829457364,221.8,68,False,91.0,0.0,False,True
14526,0.5451413517073666,88289.96282527881,65.0,44,False,617.0,57.0,False,False
14532,0.5663808781501689,61869.26605504588,142.2,64,False,215.0,56.0,False,False
14536,0.4510108864696734,52586.206896551725,496.0,206,True,20.0,0.0,True,True
14541,0.2923497267759563,65070.09345794392,15.2,0,False,8.0,0.0,False,False
14544,0.4172461752433936,64166.66666666666,6.0,6,False,22.0,0.0,False,True
14546,0.4959349593495935,68032.7868852459,184.6,86,False,69.0,0.0,False,True
14560,0.4405086285195277,66108.24742268042,0.0,0,False,0.0,0.0,True,False
14561,0.5793450881612091,64039.85507246376,0.0,0,False,0.0,0.0,True,False
14564,0.5160564788204424,93538.13559322032,234.6,59,False,526.0,245.0,False,False
14568,0.4835407150732398,74633.55048859934,0.0,0,False,117.0,0.0,False,False
14569,0.4556129638327853,60309.278350515466,367.6,122,False,120.0,48.0,True,True
14580,0.524578136463683,81097.02797202798,79.2,50,False,567.0,290.0,False,False
14586,0.4874213836477987,72237.90322580645,1080.2,386,False,40.0,0.0,True,True
14589,0.5026792549119673,62277.918781725886,564.2,184,False,57.0,31.0,True,True
14590,0.4430997462424361,56718.06167400882,308.8,127,True,0.0,0.0,True,True
14608,0.3712910986367281,34881.20950323974,256.4,76,True,343.0,86.0,False,False
14609,0.4840278115427627,49736.31341034656,4.2,0,True,1298.0,218.0,False,False
14612,0.5160924429320857,66009.61538461539,51.8,24,False,305.0,18.0,False,False
14617,0.5516143701682583,71856.96619950536,69.0,11,False,462.0,218.0,False,False
14621,0.3748180494905386,31998.381877022657,347.6,93,True,1328.0,200.0,False,False
14622,0.5152701644479248,61208.20668693009,292.2,141,False,129.0,34.0,False,True
14623,0.3914014947222436,54982.77559055118,232.6,73,True,599.0,521.0,False,False
14625,0.5418860698898995,83392.2261484099,0.0,0,False,149.0,0.0,False,False
14709,0.5564516129032258,54891.30434782609,436.2,217,True,0.0,0.0,True,True
14710,0.5056,63370.25316455697,61.2,34,False,0.0,0.0,True,True
14717,0.4964539007092198,57142.85714285714,98.0,58,True,24.0,0.0,True,True
14724,0.365482233502538,58449.07407407407,114.4,37,True,0.0,0.0,True,True
14726,0.1421800947867298,48397.4358974359,514.2,171,True,0.0,0.0,True,True
14727,0.4677060133630289,58008.65800865801,308.8,104,True,108.0,28.0,True,True
14729,0.4920049200492005,62812.5,89.2,20,False,0.0,0.0,True,True
14731,0.6475409836065574,79746.83544303798,65.0,38,True,84.0,35.0,False,False
14736,0.99,60795.454545454544,160.6,19,True,0.0,0.0,True,True
14740,0.4856115107913669,60416.66666666666,6269.6,2340,False,0.0,0.0,True,True
14741,0.4769475357710652,61111.11111111111,8.0,5,False,8.0,0.0,False,True
14747,0.4582730342498794,52631.57894736842,157.2,53,True,15.0,0.0,True,True
14767,0.3222958057395143,54623.28767123287,31.6,0,True,16.0,0.0,False,False
14770,0.4466759002770083,55523.25581395349,28.0,0,True,70.0,15.0,False,False
14772,0.4107187578261958,57164.634146341465,891.6,375,True,108.0,32.0,True,True
14805,0.6797385620915033,59375.0,141.2,20,True,8.0,0.0,True,True
14806,0.4513727315030246,58762.886597938144,52.4,13,True,16.0,0.0,True,True
